featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Streptococcus	13.8776364300058	13.4716822293173	14.0701384606639	0.584584577421943	0.758120521403026	0.714936908321975	0.209375089296689	0.0159222933323248	0.462603668484286	0.018563466872125	0.458238571515764
Gemella	10.6967939570614	10.4166645266543	10.8296599733134	0.508054358190914	1.20832805652055	0.347158080636821	0.332812538296103	0.152040684793268	0.801907834093322	0.167235769498701	0.791370052884244
Neisseria	9.34384384838066	10.754655908489	9.03354436698551	-1.73036684659713	3.18914629103955	-0.490544134306807	0.227769189240491	0.130466441549444	0.795066610304528	0.0219243447082652	0.552481371458906
Granulicatella	10.5775519806823	10.552220226357	10.6072949948483	-0.0545621404549603	1.03145126298519	-0.0433407322380501	0.48281250350094	0.480775652089357	0.900391412890907	0.726650210057725	0.948615119915976
Haemophilus	10.4854697965527	10.3379082904199	10.6530571932942	0.20147114264004	2.09535302642747	0.0770798750214882	0.46177847893635	0.65025352396518	0.928857727587751	0.765349501926526	0.958947238149014
Rothia	8.97443472456278	8.96398869509409	8.98683993253547	0.367588849663977	2.40840663943475	0.151043021661158	0.446875010931708	0.58132430692839	0.920396949782272	0.570016784086312	0.929534608525048
Staphylococcus	0.408382267545448	0.187780678828098	0.524903788070561	0.253103028881852	4.41623475515124	0.0504914989787219	0.471875005740203	0.58034436960601	0.910825016360004	0.637937038494572	0.932817986045936
Alloprevotella	8.77679112144028	9.25239415280143	8.42598700439222	-0.840698289780623	4.21776528341293	-0.202549009617648	0.373437527511932	0.536560458816683	0.912164557008657	0.303246184308778	0.872485414302262
Veillonella	9.55522481773369	10.0486089289255	8.81463360180205	-1.40310941927793	1.76298455208222	-0.815500446637486	0.162246615853437	0.000615544639126028	0.0890173979391909	0.00391361772077664	0.284635171397705
Bergeyella	5.90453735325048	5.60330065516464	6.058377042172	0.502026612765677	4.57655785228125	0.0847980404340893	0.453125009621297	0.805763527053205	0.955123217490083	0.698948087509276	0.947567434778997
Leptotrichia	7.90353312837712	9.79252609545115	7.47073034700985	-2.39398662623729	4.21773547559947	-0.432855139231543	0.29797196784607	0.265520742598839	0.847289968271337	0.0796256290352992	0.722434094850466
Porphyromonas	8.75512477435131	9.23563827740596	8.46748032070207	-1.0029182476406	2.60056249937218	-0.334379110519752	0.288611596665664	0.0681220237752617	0.740114047896874	0.070319945338686	0.681755625606668
Prevotella	5.1825896963517	5.81726141026575	4.89073101252037	-0.781747927140438	3.13384497667246	-0.236870504724926	0.37909518985085	0.22127157129296	0.835432290367801	0.331155959857234	0.872849400152488
Fusobacterium	4.84973993225411	6.47651348617481	4.23580061308171	-1.96867732054258	5.44155569227323	-0.353208788785368	0.316692710657177	0.235261628606634	0.799539126092184	0.0961639689853708	0.731020760976799
Streptobacillus	3.53334994194761	5.74019264771002	2.95666777469933	-2.40507695681205	6.58996459387541	-0.345781804711033	0.354687532291287	0.304565666526094	0.846741635032587	0.253963298903329	0.839821505657276
Actinomyces	5.86542456379771	5.54857269382709	5.95114043461404	0.481962255511768	3.60365123640463	0.118087503204016	0.43281251392068	0.508592998601175	0.906298678857975	0.592750741574767	0.931072229629419
Actinobacillus	2.03906523262638	4.85767043510709	1.31430605328319	-1.5984876893428	7.63199209321321	-0.1890953055154	0.425897051248237	0.515326044098643	0.900479046400456	0.574735976635808	0.927218817820823
unclassified_Neisseriaceae	0.302537756047388	1.14448776013981	-0.0658365217407972	-1.23634339408996	4.46503412779821	-0.226479618979878	0.390015624064837	0.382323774219569	0.836737767654232	0.38310016653345	0.846505265870914
Acinetobacter	0.743430864249887	0.485198873049658	0.934034767967052	0.332629666038853	4.79616714506838	0.067977203792842	0.477379099761099	0.592352926272528	0.911415784711579	0.599816151645706	0.916218463089275
Flavobacterium	1.26753288782647	1.96610333348766	0.862163999851433	-1.00357260644031	4.92529272723182	-0.161468419359582	0.421216865059233	0.429290762690308	0.844264811469521	0.443539484108262	0.87098148614073
Bifidobacterium	-0.0429466444738482	-0.121482242148191	-0.00245335100008326	0.081065093503712	4.57606766891169	0.0175219146307263	0.490625001908018	0.539536329631543	0.890324062477659	0.543947634699134	0.896473936461431
unclassified_Pasteurellaceae	0.645820975982754	0.280763954676345	0.86530229154726	0.956221125577656	5.25405598370216	0.149714646890381	0.42433698918426	0.581098438402064	0.915399780543471	0.587503526999404	0.919221682863529
Enhydrobacter	0.245320600175494	0.2263055297981	0.251105474681713	0.0190250506338208	4.93747988212075	0.0038480174808315	0.499219968956955	0.555114970940713	0.895721188622295	0.585464131903412	0.912357781722762
Pseudomonas	-0.357766524505521	-0.499920225294197	-0.268435092534594	0.298569143973871	4.06984704707829	0.0713680992888404	0.457098292697049	0.512930905512799	0.887587399255574	0.506299820816781	0.883554008831529
Sphingomonas	-0.0749447980240312	-0.216295701540482	0.00868719783061156	0.368629908335085	4.58706775413613	0.0579335436710399	0.464062507349464	0.508046188236475	0.893812509216403	0.529457482120994	0.900631146506375
Lachnoanaerobaculum	1.5003748217388	2.52678210367373	1.15647228026598	-0.725210863900782	5.03656549670901	-0.155465570495719	0.421216865059233	0.519551549441188	0.899821284081004	0.526493832202696	0.910759455699334
Atopobium	1.48050399210422	1.55210665761938	1.45481294483961	0.232571243348686	4.78013788511443	0.0447608481933311	0.475000005099006	0.579223687590387	0.916735204914022	0.67270121157162	0.939821104645217
Campylobacter	2.71350219910355	1.98802384803091	3.08827881475391	1.23491003962359	3.68713890671592	0.288083220184052	0.36406252986395	0.324312673859263	0.843098664487007	0.262936825792898	0.808343813683778
unclassified_Clostridia_UCG-014	0.999327354575158	1.87963298383557	0.565380004675146	-1.50161592773216	4.75533428301343	-0.275034434323162	0.361934507692328	0.329235703398384	0.811383608933855	0.300754727687355	0.820421307014873
unclassified_Microbacteriaceae	-0.260032601553622	-0.500498068749838	-0.163141596323127	0.300531783997875	4.25003831735944	0.0535971928802317	0.473437505419445	0.500476219315423	0.882324014033799	0.498852403478996	0.879925879014507
unassigned	0.574415884652182	0.664432119988135	0.534463062230958	-0.32853046298103	4.71209462848665	-0.0627305304916044	0.472698913509976	0.604861124593954	0.916191816057804	0.624212155858052	0.924041849747675
Lautropia	0.125617726051851	0.655963557518241	-0.078559190515274	-0.6294677756488	5.36906595546377	-0.0963888690855727	0.451562509947986	0.56478400394441	0.898966019457298	0.524905707371506	0.900435912288002
Lactobacillus	-0.297789646736085	-0.542113903604649	-0.152928173092912	0.402888992001117	4.30650509348296	0.0853189281586612	0.464062507349464	0.510614905224463	0.882773068952659	0.50314649561042	0.871750550294039
Massilia	-0.39128025348488	-0.541236346659319	-0.319289111464613	0.0252897789747291	4.22571879120258	0.00568744653554311	0.494539782698815	0.497634659827054	0.878908872195963	0.510606828204279	0.879495601801902
unclassified_Oxalobacteraceae	-0.365047016892586	-0.584115398325793	-0.231218968044656	0.203462068084037	4.07619620909972	0.0498426257990008	0.475000005099006	0.456947616381438	0.867840117665818	0.472762742421663	0.866550288271222
unclassified_Absconditabacteriales_(SR1)	0.958537830049663	1.67173569842528	0.654178118572712	-0.872571661063988	4.9663302092142	-0.162397801408821	0.408736368601637	0.427752747361506	0.864450353581228	0.521119357539429	0.897786102008395
Abiotrophia	0.26264894679038	0.255121019359088	0.275257778010171	0.213232525156628	5.45762232876439	0.029307045408023	0.482059286014651	0.586106591972825	0.912412162416344	0.579117101455932	0.914042803138578
unclassified_Actinobacteria	-0.32416008517241	-0.590911570711638	-0.217978103018349	0.208297663795714	4.49150700627777	0.0412012446381853	0.476562504778868	0.449147076191155	0.877140120240575	0.454030325413384	0.871577826243984
Solobacterium	0.419927049511779	2.23699940379342	-0.24860151078316	-2.65531760631695	4.5030222891079	-0.483663930437657	0.266770731283925	0.116071427796667	0.62816075079123	0.0770841846600842	0.570566543115174
Johnsonella	0.236228680506815	0.717086420172368	0.0478195417120553	-1.1805742899115	5.12003934998863	-0.201067073717181	0.404056182449325	0.422944216463261	0.857668396994632	0.463328888024353	0.867200559052968
