featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Streptococcus	13.8199163226906	13.5866617917367	13.9231602842078	0.325391573792355	0.814057260409424	0.368528835922193	0.333333392705719	0.245629830095975	0.753253373738321	0.232915831149527	0.756177011986384
Gemella	10.3560757412991	9.82120600404951	10.6355895014245	0.789404216428331	1.32426129388256	0.434419697124717	0.23976619489039	0.209590650796165	0.759857290540987	0.0392893589904459	0.504127954826952
Neisseria	8.55275047114567	9.56502968245687	7.96300805025225	-1.82206512399126	3.63817276843356	-0.422424727218762	0.282651156984055	0.0195568076069991	0.426785001187641	0.100282678271809	0.646874881330525
Granulicatella	10.3070996587856	9.82705060059674	10.6438096147933	0.795826867413605	1.25609732552151	0.516325179518777	0.259765724289177	0.125187583697399	0.680504125544183	0.0732744459646634	0.586106289642031
Haemophilus	9.47792425754064	9.99520271745627	9.06186576253952	-0.785609753159196	3.08620753242351	-0.24191835114378	0.393762218466909	0.516019142222107	0.886817651801866	0.481716461879505	0.897769636739813
Rothia	9.45215795167474	9.20347509819179	9.53437532642437	0.741901059299368	2.58585816948115	0.352503772806122	0.337232026461283	0.204175260836183	0.758138469030357	0.28249434744	0.812180971401242
Staphylococcus	1.32028788180808	1.16167285631599	1.36264474332522	0.175915828432643	4.96406632979828	0.0315931623291082	0.484375004971902	0.581757112861235	0.888940379731365	0.65556929232201	0.918143054740123
Alloprevotella	7.38067097170844	9.1269305096269	6.64839720121112	-2.01383942081869	4.64950461043848	-0.377118784361453	0.277343838288176	0.106044864082407	0.652173385254348	0.071493949890689	0.597904780616016
Veillonella	9.45202134016756	9.62890269023034	9.09731397662715	-0.997982518090288	1.77799572166165	-0.513763518566133	0.337890682586451	0.0598800937153478	0.563027009759528	0.201730163958425	0.75768625559631
