featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Streptococcus	13.8787764947722	13.7019312209631	14.0544175905121	0.344154033518896	0.993600547007763	0.34064556627846	0.354141675808992	0.174600721576024	0.876891178078435	0.186299672584343	0.890895854644438
Gemella	10.427005862897	10.1041877266658	10.6986095814955	0.654923504427616	1.31083907537091	0.44915712467764	0.294117676832613	0.050587393568124	0.810200080838878	0.0567890806580837	0.79813420050991
Neisseria	10.1938823581782	11.2516651963244	9.64832686438746	-1.36211549520462	1.58492959614979	-0.813435958132827	0.213942358885715	0.00449381809445591	0.524984450219897	0.00838915650779456	0.607335159688734
Granulicatella	10.3237521972277	10.3723303221662	10.3008435822066	-0.0407017377935368	1.15777283488423	-0.0277166093999788	0.486778847746587	0.812215103636056	0.971941541992418	0.836390496011393	0.983359521511792
Haemophilus	9.80537510252925	10.2519008201021	9.58319471935442	-0.755980090664872	1.83500066843625	-0.399945339362095	0.322929195983657	0.0957057327035193	0.85868412675356	0.129893623833447	0.878343535725369
Rothia	9.65274950266903	9.67100414151373	9.63150010558926	-0.122893629459598	1.9029864340889	-0.0609597675124978	0.46875000377678	0.431126590819433	0.927248304947323	0.770087368335465	0.976962673457836
Staphylococcus	1.02856966456592	1.56639423258081	0.669520966105928	-0.631812403453185	5.09483701148346	-0.107742046692346	0.454326928621535	0.555999557309143	0.935754788621513	0.5819485280073	0.948052241754792
Alloprevotella	7.95888973514841	7.99219591999551	7.90839866919133	-1.04167728229116	4.7142722869535	-0.17174690650575	0.414165676887879	0.461250559536476	0.930021156219955	0.457737563183738	0.948895369173306
Veillonella	9.09500519872492	9.33234411056958	8.85144407759405	-0.503031914613134	2.25791901117643	-0.203884055940421	0.412965196853573	0.403091382732156	0.922562696235026	0.36594075990931	0.936297081376606
Bergeyella	5.88414750447025	5.8292171769205	5.92315665115421	0.140432675442836	5.47311538137325	0.0258685713929686	0.484993999402825	0.794577009011366	0.969302126461352	0.831717794507091	0.982700489876973
Leptotrichia	8.6275822402047	8.97748628638954	8.00929142965042	-0.0801066227949754	3.20950368776948	-0.0302225996763113	0.489795919593327	0.864342159872528	0.978084431664724	0.859560325831236	0.984778783514598
Porphyromonas	7.82172893043022	8.04488137035269	7.52359541281197	-0.695713439630094	2.70561006464501	-0.232516675809078	0.368990401549558	0.25914869640354	0.899962367203104	0.233821851605526	0.907673036760269
Prevotella	5.89618915354274	6.55735467177299	5.46770201462038	-0.881256510003495	3.75346389594266	-0.233918817663412	0.390156076285746	0.385138831087553	0.917296994633279	0.309521802512486	0.922539346347367
Fusobacterium	7.45868334035484	7.82359413890911	6.97697022190577	-1.1147887493198	3.53727993696523	-0.245385255842447	0.346938795792958	0.381480221414242	0.922293924417399	0.165229847351804	0.887359004579803
Streptobacillus	4.14128676038588	5.27899301231727	3.927846499409	-0.626947288559082	6.13739589224727	-0.0903816233473443	0.464585838608277	0.724750288375547	0.960695599698012	0.779723190044493	0.976456419865715
Actinomyces	6.48553422537724	6.26076114653162	6.660306847196	0.470710979645303	4.7068248240602	0.0913607310880779	0.4242788554835	0.650925244729303	0.951569519468014	0.548181510748385	0.956901470309981
Actinobacillus	5.59743788773927	5.57669350197884	5.66837470870801	-0.53709288226232	6.2793551459167	-0.0739964394581939	0.467548080846324	0.56924043757074	0.939040671517842	0.809420253193161	0.978001605006851
unclassified_Neisseriaceae	-0.0977191672767734	-0.199126944924807	-0.00933214798607462	0.253290288709522	4.89929376298471	0.0551541865258559	0.470588238838618	0.565897018866735	0.94046695055261	0.571890625671918	0.953485321201854
Acinetobacter	0.486123054045462	0.415696289782996	0.55510078279858	0.357051364960127	5.39170249965934	0.0525491034295577	0.470588238838618	0.607462558199386	0.944328148923724	0.586499977350506	0.945871363348944
Flavobacterium	1.91167500686898	2.35113507036737	1.56288462076179	-0.257406450378913	5.53244181276385	-0.0518310092652132	0.48197115601938	0.641995357073407	0.948931575696136	0.701435583116963	0.968849197800694
