featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Streptococcus	14.7667771908064	14.8863105329635	14.7530487054988	-0.134162681143562	0.60950886048548	-0.161536389715061	0.418605069853666	0.370598258543098	0.713349689129952	0.636899038461539	0.956820512093749
Gemella	11.2123101678568	11.7916239683147	11.0205954573244	-0.752340638642772	1.68206653544043	-0.504742110527609	0.281251375942352	0.0529161963696524	0.310138336068824	0.454086538461538	0.949283584654873
Neisseria	2.24817356026951	3.16579415209657	2.09088943341247	-0.760181045874876	3.80106311669921	-0.177066451592381	0.426356966101453	0.412082543967489	0.76582763830093	0.605024038461539	0.961998850437767
Granulicatella	3.88963647049366	5.59450320200396	3.79347517720192	-1.49978470580005	4.27456791581388	-0.342117791626685	0.351563327941938	0.439101966117541	0.861075615397399	0.540384615384615	0.952930762699733
Haemophilus	5.5832265581104	5.25413920785651	5.68506128117203	0.710379900309912	3.43945255665227	0.192239169356195	0.406250494200147	0.477611809189383	0.892483273126524	0.692956730769231	0.966647281961663
Rothia	6.79169995104051	9.79025199113271	6.42701439388038	-3.3007348033389	3.45343341610826	-0.897022782888186	0.139538641846235	0.00271342835888668	0.0367960319736167	0.116105769230769	0.915392247734244
Staphylococcus	6.73314114953789	9.86742955184265	6.37765063814069	-3.02664989770974	4.87824030982673	-0.599798458421339	0.234376882168507	0.0277811724368715	0.216333572050121	0.280865384615385	0.940424696057699
Alloprevotella	1.65460492642999	3.85880850153419	1.5802027381469	-1.81052507605571	4.63612485756043	-0.302728902022707	0.348838042407879	0.612532503488445	0.879537008112824	0.570024038461538	0.960843282702189
Veillonella	7.23322263721843	5.87785414255546	7.27766152999408	1.58256386978183	5.30984579401867	0.265204476842937	0.359375776672656	0.712053443889889	0.943355378360494	0.543846153846154	0.957089859349525
Bergeyella	3.58439637260946	3.04243350561556	3.59750804825232	0.424791532287925	5.00723228055636	0.07007325080788	0.429687864834544	0.73829865493395	0.949089035676915	0.736923076923077	0.970131903217155
Leptotrichia	1.72271390022607	4.30691734394307	1.63745921246006	-2.03677955608794	5.3172520062588	-0.310413941821245	0.348838042407879	0.582052177051656	0.892571754960498	0.563822115384615	0.957120313687679
Porphyromonas	1.87558390458046	2.28754917212063	1.80461729933453	-0.0489408734139989	5.28065503163939	-0.00802581176730765	0.5	0.650471194688948	0.908801971462869	0.722932692307692	0.970571258549987
Prevotella	0.889613119294263	0.0200760903614796	0.961575040875394	1.16386129262344	5.02057051592548	0.222187960757647	0.418605069853666	0.511291064757881	0.835970734296281	0.566033653846154	0.959063458846821
Fusobacterium	0.427563726613103	2.19932897543102	0.311325337635926	-1.14867716721253	4.52059807914448	-0.26148498738249	0.359375776672656	0.466044134955053	0.740143367863773	0.498557692307692	0.943850458616916
Streptobacillus	0.278672963179732	2.56844186742952	0.150667200933254	-1.82226044096815	4.25419276802491	-0.395316507664082	0.289063805130234	0.417695787232588	0.702171742549402	0.451995192307692	0.943370615784256
Actinomyces	0.873337076353638	0.10331048314323	0.956708191597109	1.45211778417629	4.99944884219197	0.28457113014273	0.406250494200147	0.446365253582743	0.779528792037906	0.5059375	0.93842299517062
Actinobacillus	0.148618748288375	-0.0187569880175591	0.156120330338557	0.471665901074017	5.05813865501982	0.101121967616989	0.441860760246363	0.476704871739277	0.778113519489167	0.548413461538462	0.950844475545801
unclassified_Neisseriaceae	0.537399375209264	-0.168688317482004	0.586712763243503	0.610676384045771	4.82187588796349	0.132498129521482	0.414062950395739	0.421081226625096	0.73334584336372	0.477692307692308	0.945686155086263
Acinetobacter	0.683107770520368	0.0796484182400912	0.759657242896553	0.323496986884107	4.15631435578971	0.07252573047077	0.453125240527371	0.472861851986985	0.789888693438132	0.539302884615385	0.95320697155756
Flavobacterium	2.03590615273263	1.50290092588174	2.17544181084746	1.02556624178768	4.23851547980163	0.24995083644076	0.426356966101453	0.563540766315204	0.876769726158395	0.634110576923077	0.965757858172746
Bifidobacterium	1.1214846273199	4.00828686285837	0.804265031165382	-3.12834201202163	3.68827355272959	-0.686091748537192	0.14844103615476	0.0404598819341044	0.199309178919223	0.133269230769231	0.917034464793663
