featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Streptococcus	13.743160506697	13.5432285839688	13.8895057897918	0.371340794233897	1.00456639990925	0.34941349476136	0.330496486010628	0.187256039258289	0.840254612890218	0.189782130214052	0.863175832500049
Gemella	10.1892969505646	9.69967517345499	10.373552874013	0.64065977447415	0.979964700344403	0.636094408444835	0.259943234272758	0.0432364976211987	0.690395815413025	0.0437717674202228	0.710756695319318
Neisseria	9.96042478004349	10.2370681430334	9.46900669502613	-0.755710755690114	2.05794747282183	-0.359567827719151	0.345170483339653	0.0986266676213448	0.781100470314829	0.205647289995474	0.881061370669211
Granulicatella	10.2196388093007	10.1655967174891	10.2470783158447	0.103995791700116	0.912956526173235	0.10065284264756	0.461647733759475	0.582864557225876	0.936754565221753	0.639149339753602	0.958155987528834
Haemophilus	9.66749806485882	10.5375023575458	8.84929287364474	-1.2347060137857	2.26679025765387	-0.521150871831108	0.299715949203005	0.0609199639515104	0.76169075476578	0.0875289140842631	0.820279353830577
Rothia	9.45157454828713	9.2795551141306	9.49195696179271	0.582196156487153	2.76595798097446	0.191660793673469	0.421276609279289	0.359104485919787	0.901976465902495	0.494433193287241	0.944677601975055
Staphylococcus	1.0637617256253	1.26261990006992	0.942678675522172	0.140381439605376	4.96257621064764	0.0223906735326449	0.491477274160707	0.636292387782984	0.943608059596595	0.692726570350998	0.964372031612369
Alloprevotella	8.9164174618927	9.63812971659437	8.62722853575764	-0.546576884800439	2.70647697416476	-0.145557610877954	0.411347533076781	0.881878860746035	0.978732807453784	0.46502065794829	0.936067379142224
Veillonella	9.24507581061715	9.69030039443042	8.67223937316696	-1.01498886276132	1.54910576614068	-0.600363917248593	0.274147774982183	0.0173957032499245	0.618909722485917	0.0446268102553858	0.742526697166511
Bergeyella	6.47216960298259	6.71171682681043	6.30080674739319	-0.649626629071343	4.35705596290044	-0.125387136679293	0.434042564446035	0.693364151467012	0.955852978310409	0.578635331622674	0.952916456752917
Leptotrichia	8.72937569056617	8.95330091127267	8.65213931607085	-0.133093557704543	2.71089924661552	-0.0393845132572227	0.481534094018204	0.901001659103723	0.980850390620567	0.824903977707181	0.977186423347776
