featureid	rab.all	rab.win.M03	rab.win.M04	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Streptococcus	14.9941486863432	15.000041625208	14.9906579584667	-0.0110941345810378	0.639747471990231	-0.0171635660966054	0.49349297255717	0.615106442249265	0.956935772701248	0.703980671226924	0.975335809816794
Gemella	10.9755222205698	10.9055133017709	11.0232145136895	0.00348435051713825	2.52410344383953	0.00100192252937058	0.499739718902286	0.884765698243611	0.984738146600333	0.89568220845631	0.988557218576483
Neisseria	3.6988710326169	3.79646340435031	3.60677723969096	0.103143528105542	6.78715294074739	0.0159143250217075	0.492451848166327	0.687661159070286	0.965253425401935	0.763015321647066	0.981743588205403
Granulicatella	6.0220314443249	5.99353186570006	7.02459485687242	0.38444319489776	6.23676663633553	0.0651332757343856	0.464862051812523	0.743951372156076	0.971213666793906	0.676769430475565	0.977695488889318
Haemophilus	7.93546522351958	6.55722399521486	9.26429122009655	1.43740789612276	4.81480175911291	0.28655597665629	0.374284229995628	0.207498912422001	0.906294157687035	0.0971893969463598	0.889069914276172
Rothia	10.2149204025587	10.4459957519202	10.1339294458634	-0.147162492192487	3.00612481991055	-0.0458202483777364	0.482561166453629	0.923328226342414	0.986767994827676	0.803768048570094	0.982619792417001
Staphylococcus	3.04450408464294	3.02085386454073	3.06900987558204	-0.450247535257519	5.51558747838231	-0.0736090763941002	0.465625000780758	0.491563777098084	0.939329542975932	0.581120798831968	0.969116116021212
Alloprevotella	2.95381112064208	2.55814234043894	3.36873953110172	0.876656754812253	6.38137160633974	0.121571864374337	0.440395628642854	0.487276922163124	0.939541020463682	0.517224795303089	0.958301555292502
Veillonella	7.91051841108145	7.3075843995896	8.26811686239893	0.891627758788961	4.70290187828557	0.160070720288525	0.410203021356189	0.198278717225096	0.906544531740273	0.257707167209728	0.939257662116281
Bergeyella	5.36671856990894	4.97993205891735	5.72447942092402	0.252453159367886	4.85192140077978	0.0426985454948991	0.47864583381694	0.723150094863625	0.970141516588005	0.743259477708662	0.979351128453827
Leptotrichia	1.34012259699862	1.19117270639216	1.48535972076656	0.629771536352005	5.72028107166633	0.0957136869753408	0.447395834535792	0.409531064016432	0.926205082974845	0.483667202695906	0.950311701318524
Porphyromonas	3.1649041966851	2.94343729668701	3.39579457834542	0.296644520039402	6.90079676587889	0.0440941618117218	0.47864583381694	0.702614455738918	0.967595376720036	0.74053599298557	0.980407237953129
Prevotella	1.56625437885082	1.54732317732285	1.57980875285671	0.148153004049776	7.24873142113328	0.0178167774973065	0.49114583353355	0.677618110816644	0.962161971802676	0.651016958606832	0.972492073465181
Fusobacterium	2.64779794018805	1.45358378536038	3.92171975999883	2.19885309259005	6.24663201072177	0.32392688183227	0.350858931338685	0.145405181928842	0.864032257939858	0.0769329797200785	0.829782586089214
Streptobacillus	1.34538394893672	1.08606302410756	1.60420019303486	0.59282648664161	5.76699382119254	0.0892066457343799	0.453125001069034	0.59124664274435	0.957808784379778	0.585558360115752	0.961007189220039
Actinomyces	4.69813614758658	3.20120504529947	5.45374039557655	1.72289242005711	6.66333073729579	0.236223280947891	0.408333335477585	0.257249736354312	0.906633237407577	0.272008004430154	0.93189519101563
Actinobacillus	0.316295114249029	0.420135541918292	0.188206373573197	-0.183662742717295	4.95056988393261	-0.0361666690201	0.479166667138436	0.541269426273824	0.95412404623761	0.525756699811216	0.957714286714388
unclassified_Neisseriaceae	0.48125288180851	0.614111792378515	0.372406207785489	-0.308343558204677	4.49020486351829	-0.0624130321550977	0.46954711157	0.477547627778501	0.929814340754669	0.501128882136955	0.939041679923366
Acinetobacter	1.15214677323275	1.24031316990041	1.07273558162906	-0.262145897731301	4.70983985251929	-0.0522453428514397	0.472916667280703	0.571449689088464	0.953808142041257	0.576536576723932	0.967835705352816
Flavobacterium	1.89246523050344	2.22736775043275	1.63217488815509	-0.379060579622458	5.72947386450473	-0.0582964599686621	0.471354167316356	0.598613942166041	0.953436892422924	0.618247946873752	0.964383146357936
Bifidobacterium	0.967607678108635	1.73501939317341	0.347629350548079	-1.67676564561853	5.33117950328554	-0.286285689657693	0.362311299564328	0.148083537312061	0.783214283320784	0.142382483690293	0.801339682059163
unclassified_Pasteurellaceae	1.11203932761595	0.739373911644754	1.59450280006708	1.04410068501046	4.96211573841405	0.191498940960272	0.410203021356189	0.35132892095857	0.910977529325194	0.314780190000368	0.911639505847039
Enhydrobacter	1.11551961420416	1.10791453918982	1.12019361462729	-0.0443356845231015	4.72084278518387	-0.00790462885172028	0.496354166749087	0.597063200203069	0.958275614220704	0.636014025863232	0.968030094232097
Pseudomonas	0.396172228653396	0.555716139926678	0.261139799056891	-0.246665949286353	4.4445669840503	-0.048577853982704	0.472149922546539	0.530763728982731	0.949388546762386	0.533661945952588	0.950860675067866
Sphingomonas	0.181281691052604	0.113378247828866	0.247074675433415	0.0463046693990385	4.27325986712485	0.00758414605157957	0.495054659143442	0.506894308875441	0.942288024369296	0.514053487000083	0.947618452805954
Scardovia	0.15662759410393	0.285521886358117	0.0321479599515966	-0.221184803921356	4.44093900625999	-0.0388973469697832	0.477355544499916	0.474378111450607	0.930075240885931	0.511979366914213	0.946868379863878
Lachnoanaerobaculum	0.906657320925948	0.827161990401616	0.992004545037563	0.167952725954186	5.627911661194	0.0265247891444084	0.48464341523519	0.577183752550792	0.948832007101469	0.569816751977357	0.957041893759157
Atopobium	1.73893513125263	1.78743237969009	1.7078712334522	-0.219211965229504	5.85870288838829	-0.0336191235797157	0.481520042062863	0.564822999616154	0.95294636631351	0.636435986686624	0.971409108410843
Campylobacter	0.86409638506432	0.734070695008025	1.00702011627752	0.50127954956199	5.07205709683973	0.0852519182685556	0.457812500960512	0.482410470867445	0.93045025806828	0.504203621831301	0.943732048111323
unclassified_Clostridia_UCG-014	0.38285952994346	0.200771284380622	0.564077143926234	0.59634646349352	4.85999118904507	0.109872744336207	0.444039564007479	0.406852455774783	0.913181114746207	0.450478309579282	0.93267657450221
unassigned	3.00476574475442	3.18627999976554	2.80088295339309	-0.474870938122282	4.58222037411941	-0.0884312161191198	0.447395834535792	0.425630203165953	0.930245782534189	0.519547794245278	0.959040855587766
Lautropia	0.220249392508153	0.249911898845475	0.19254948479814	0.168060624124153	4.42778469966508	0.0276246073241757	0.484375000353558	0.460751936422112	0.920883844863832	0.484306718565119	0.929106930534583
Trichococcus	0.170502149156383	0.241600829648175	0.107143609477198	-0.165706891226869	4.21259654654697	-0.0373474552578217	0.480999479867485	0.511817462855921	0.937641965800497	0.512375434183686	0.94431424427733
unclassified_Candidatus_Azambacteria	0.279028366593849	0.273632926559543	0.285843431159372	0.080225077872444	4.30783849978382	0.015949598273487	0.490625000212002	0.530646306785617	0.941399838636317	0.546492822774486	0.951644710203035
Lactobacillus	0.715196382299236	1.18295777402683	0.301696403361935	-1.11206700696283	5.0008600222356	-0.191979281402292	0.402604168955194	0.247122783697327	0.846828782151098	0.288508628134344	0.850880758954091
Massilia	0.213000293143482	0.168183889793208	0.259542918111858	0.101819950544725	4.27012245243814	0.0290456599217845	0.488807912798416	0.45761142465818	0.934527623761759	0.487066286736812	0.940381469034696
unclassified_Polyangiales_BIrii41	0.235808761492262	0.201491736869726	0.267345437516163	0.0698637759934604	4.34338015098885	0.0134305549168319	0.49114583353355	0.456184263989234	0.93393435514203	0.470155493504419	0.948971828903022
