featureid	rab.all	rab.win.M04	rab.win.M05	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Streptococcus	14.9557078669049	15.0057844393986	14.9104269486765	-0.0756185952826378	0.644851844688241	-0.0953408875879797	0.45258620805397	0.644109113087171	0.960845436770149	0.54575840884065	0.958946466374902
Gemella	10.8068898646786	11.0223471944407	10.5371741280223	-0.287352129612352	2.07779435911924	-0.100701360384716	0.441572430079833	0.867626615604365	0.981557552328124	0.42414458845034	0.948586091055028
Neisseria	5.13002589459758	3.52802639880356	5.9238293012121	2.46892556946235	6.53956625431807	0.346875511731178	0.338900866417638	0.0732522692962363	0.828689123905124	0.0395678426343402	0.808406575218159
Granulicatella	8.61387682414626	6.88242145292767	8.87552070993168	0.977028869153869	5.74394650254257	0.176622309503542	0.405711209261645	0.0837755035704012	0.852769165875528	0.242954078362362	0.921547623710614
Haemophilus	9.16804579254424	9.2986632150864	9.07113218224306	0.0353576564531481	4.29750662408694	0.00600537105364126	0.496499730833109	0.786939807716152	0.976326208910651	0.9167301311097	0.988728559859376
Rothia	9.91754398730578	10.1144505133932	9.51103355697932	-0.265875460028134	2.50000045570376	-0.0905418460185085	0.459881530324175	0.81178110207916	0.976997080752504	0.613536509802953	0.965805982809742
Staphylococcus	3.17575877859845	3.0180379297932	3.38183340493229	0.37152319740761	4.72439859978112	0.0637226497423322	0.460129311315532	0.588262207744316	0.955253648412609	0.5931820552575	0.961576008494289
Alloprevotella	4.59259638577111	3.44101327941597	5.55582909107283	2.19272262214413	6.02958811617788	0.319517695639053	0.35164243796462	0.101924562268042	0.855516871815584	0.0648857109788789	0.842147763925915
Veillonella	8.785692460701	8.29036805186353	9.20790346482634	0.736244564733243	3.67123377211588	0.178410961165692	0.410560347062787	0.233595110145753	0.911873758081568	0.242512142292385	0.925225685063126
Bergeyella	5.76644790109212	5.68559373041263	5.83483600282721	0.293472339485815	3.93041877308359	0.0650285281854473	0.460129311315532	0.371989212889026	0.92544866550449	0.518293163409609	0.956152849559684
Leptotrichia	2.2603894346654	1.57989268511078	3.09355883580718	1.32175985886521	6.66979473734585	0.192320996754408	0.404094829994916	0.299068634134496	0.907394191379671	0.253720166769201	0.906309155305367
Porphyromonas	4.50179540198566	3.39709391395645	5.52074729756397	1.75705230564724	6.428208944095	0.253309335333596	0.379310347927886	0.150777053416812	0.871809141262179	0.130520016112404	0.884024630092386
Prevotella	2.25834002910787	1.64934356349195	3.01963302067715	1.3231213292575	6.58361991799837	0.193637702265399	0.423491381205578	0.45743178153287	0.9420973430154	0.359744187661225	0.93417816693904
Psychrobacter	0.155907904911929	0.114538322048976	0.201178443918507	0.11932095375885	4.093412198614	0.0271722104378201	0.484114163012171	0.457977463025635	0.931095397692394	0.475414430352149	0.94082372880283
Fusobacterium	3.85265272341931	3.94743738445306	3.72530246631335	-0.191655059856358	5.80877914603448	-0.0287227662036404	0.484114163012171	0.678555862497445	0.967296881413731	0.731477989667452	0.974701002683509
Streptobacillus	1.3763698260433	1.51510942522177	1.24723578920351	-0.258896637795934	5.67909246032313	-0.0395228240546813	0.483575660063459	0.554098418627202	0.947839663366838	0.57627489205949	0.957149310659871
Actinomyces	5.52161588221935	5.46182264729384	5.61106643955559	0.0319571514794657	5.85022704490106	0.00485949072792663	0.497844827638345	0.731203509463166	0.970213100437734	0.86545651677314	0.985796547653137
Actinobacillus	0.323851794716068	0.280263225597412	0.357587187294943	0.145561139205206	4.75380544897829	0.0277346901034203	0.484114163012171	0.51992787414054	0.947383698649641	0.512213124071012	0.947916641464423
unclassified_Neisseriaceae	0.344977477028737	0.36579820200684	0.326312692378366	-0.111883523964461	4.22340769791598	-0.0253308997985571	0.488960689550691	0.455549334636804	0.936085198028306	0.478196599729846	0.943328320556653
Acinetobacter	1.41560380551146	1.12145825790499	1.78962945718307	0.530160962890974	4.53524255978875	0.107777527056376	0.443187938924502	0.508417977540546	0.938675673354117	0.466461755437544	0.940506270888101
