featureid	rab.all	rab.win.M10	rab.win.M11	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Streptococcus	14.2144691743337	14.2403159288073	14.1880285161739	-0.0397391194368462	0.891263967907053	-0.0455094376299696	0.478190630576503	0.72120790934197	0.97296403157082	0.770563058986966	0.976209484893119
Gemella	10.7162319015039	10.6997318876009	10.7402167136294	0.0993211782964858	1.17850263819409	0.0770596542370819	0.462035542118225	0.718349112409617	0.974237078729422	0.658677289936802	0.969944933034569
Neisseria	10.4449773624852	10.4478732138194	10.433594617746	0.336614586361188	2.08325068377664	0.152344469146354	0.431034484459356	0.240231420845349	0.932918419311212	0.382701089827528	0.957110164909276
Granulicatella	10.7183062321438	10.7496410460175	10.6673296428945	-0.161204734969581	0.985952752427954	-0.158242370767815	0.435344829176911	0.212007482889526	0.920900842448357	0.374867965785382	0.950506555097151
Haemophilus	10.1226340955534	10.1305248568324	10.1184340958688	-0.129016710579357	2.25558434914418	-0.051837392194445	0.474421109935849	0.911618105700489	0.986147681160666	0.716865728157485	0.97234047757014
Rothia	9.98174771029231	10.0185476584805	9.96547446970083	-0.134730145608216	2.27199469191694	-0.0611416471697909	0.47521551784243	0.90406537711883	0.985792814899186	0.762894874837854	0.975348122970803
Staphylococcus	1.3632296624814	1.45135475759228	1.29626481346026	-0.0058303423794186	5.00031977198755	-0.000818447068507023	0.499461206909586	0.631078230866718	0.962999283369644	0.678685019449845	0.972262217367722
Alloprevotella	8.84661999620472	9.39004965628214	8.28703409597384	-1.05934688212237	3.7870626372863	-0.242096942095947	0.365105011593238	0.0629632572124299	0.87854824738727	0.0740577354126895	0.911783108948206
Veillonella	9.61277621528026	9.81947864654041	9.40870099416888	-0.337341509084085	1.99529594705916	-0.156850749773934	0.424340335743032	0.24780426614712	0.933996073282428	0.341077458807899	0.951253034066468
Bergeyella	6.60734885120774	6.97998755020211	6.21686536737394	-0.611153224932775	4.60235223552017	-0.121829784900807	0.435110394702112	0.699043708687491	0.970838315312395	0.416109255986116	0.954894039358058
Leptotrichia	9.11786715369208	9.22779247795158	8.90318444831614	-0.485690071178303	3.00083824762346	-0.149170191822277	0.431879377013863	0.514366970665397	0.959186241038073	0.35672638585142	0.953306538067689
Porphyromonas	8.24654144661488	8.47730318540561	8.14844519393124	-0.246133563530816	3.16459672853081	-0.0598942043900439	0.463651050963831	0.805998802672022	0.978399790186027	0.648818947827151	0.967840233685098
Prevotella	6.7843750908373	7.31502918058243	6.17670976992028	-0.871520685897393	3.6843085936252	-0.195652691673697	0.393318968221104	0.259625464810645	0.932233849392509	0.177211661534095	0.934865209823676
Fusobacterium	7.33939016246548	6.7482696942408	7.76077684315539	0.427006710194918	5.17185018060052	0.0759268352434465	0.447198277153828	0.363658981042238	0.942240554094028	0.526017102070384	0.962473829338152
Streptobacillus	4.51841101999743	4.574632916091	4.48925160402539	0.22622795397124	6.4276198986547	0.0333394712847507	0.486530172739885	0.709019181205413	0.972481477811945	0.818314803824	0.980434856806756
Actinomyces	6.80432242971719	6.84133830826665	6.78826759737045	-0.6572399339259	3.43275406493622	-0.169718588112323	0.416801294474896	0.0570194044674619	0.876002105890082	0.231179411121523	0.9403359936574
Actinobacillus	5.54866258593829	4.65898783365742	5.90841761564545	0.743087970824616	6.804093640751	0.110087393753729	0.444264944820998	0.50684754667269	0.951388142962205	0.496875247976205	0.961534782487516
unclassified_Neisseriaceae	0.257949665767935	0.376611859639007	0.133336621569674	-0.294660325128378	4.78770035666835	-0.0546164753437565	0.470905173120032	0.522466807953775	0.953374808741229	0.52520064230988	0.960162086085968
Acinetobacter	1.20926340186583	1.6853855948074	0.825754375317445	-0.536481340422464	5.07732806070975	-0.0888804625642928	0.457435345864806	0.596563412171364	0.960675064416981	0.495573058909293	0.954672753629244
Flavobacterium	1.85657127007796	1.55415648142345	2.1094736468434	0.895134204316444	5.42365282246424	0.145788924191562	0.42972536522194	0.470941645076921	0.94944879654227	0.438356492687281	0.954970298496542
Bifidobacterium	0.0999324828562145	0.233815792185905	-0.00135282259911662	-0.398435679461554	5.04690314203892	-0.0714103280702684	0.462035542118225	0.410360682391521	0.9320658236971	0.471154764535133	0.949410881454762
unclassified_Pasteurellaceae	1.91714419144502	2.51091723005922	1.4512061315171	-0.567778184156635	5.60871241398451	-0.0996565206805937	0.457435345864806	0.56133773461011	0.959864836316038	0.559939582400444	0.963884535641686
Enhydrobacter	0.566863159290071	0.408833799350665	0.774204931732926	0.447900726944018	4.48712019678705	0.0841075966075154	0.459343027375679	0.518037481031701	0.946075576671887	0.529459823133724	0.955238120431982
Pseudomonas	0.258921234008682	0.0427121126584309	0.456409329428537	0.379619626825114	4.68009031305579	0.0722941706704372	0.464728056860934	0.464389460616055	0.946389187480827	0.518668293932785	0.954508605428371
Sphingomonas	0.223319385357994	0.145157803983392	0.28257211277212	0.123739489579918	4.43926730823603	0.0215249773703696	0.4859913796495	0.499107573900158	0.950789377063589	0.518430295163485	0.958481194843124
Lachnoanaerobaculum	3.75709415333617	3.44421662765403	3.95293555484805	0.169714933622994	5.13841530322861	0.0328305152934937	0.482498654166042	0.687634636424366	0.968842405212563	0.775175843520047	0.978047921676825
Atopobium	1.70296720494121	1.96023205154282	1.51253455469451	-0.570747024929829	5.25448449774646	-0.0990026061260506	0.450188477252403	0.552086060749316	0.957702618530801	0.546687066761255	0.962943083188909
Campylobacter	3.67162568336011	3.78089540381489	3.59540285955823	-0.358242314737216	4.25897795029899	-0.0719545628230133	0.465517242217486	0.65659517922223	0.966479153557364	0.632280901496745	0.967623531605256
unclassified_Clostridia_UCG-014	2.2372979272072	1.76999452337433	2.77652897002652	0.693473064278472	5.57845217053749	0.105599043245526	0.452880991994304	0.582419600770299	0.959468277967587	0.552166238854248	0.962061573404572
unassigned	1.01779664267788	1.14750378739652	0.907104332123424	-0.142358427909947	4.59565455510877	-0.0267673875558874	0.486268174807046	0.551127196489886	0.959033704957201	0.589529968488362	0.967680179480143
Lautropia	0.425810349112099	0.402469178255354	0.437224905779895	0.142837915493469	4.87671819538953	0.0259839514961893	0.487068965830272	0.540627099300047	0.946352201247894	0.53112293035075	0.943805271940647
unclassified_Candidatus_Azambacteria	-0.136313232335101	-0.121842518731732	-0.153103257170105	-0.0314005226421559	4.20819176535291	-0.0102128895456824	0.496499730833109	0.473853098359152	0.946945629222838	0.493040248532839	0.955593102627714
Lactobacillus	0.309453168229394	0.348680608394051	0.241172950821298	-0.0978663325937941	5.07312547359402	-0.0174965021685634	0.492191707243126	0.571591629523144	0.962259031202877	0.590496016166889	0.966793496034754
Massilia	-0.130397602336897	-0.0762499680783337	-0.171114072894271	-0.00845003542607081	4.21500381980834	-0.00146828997524449	0.499461206909586	0.513693226906717	0.952660881560508	0.48641507029595	0.952465863823069
unclassified_Oxalobacteraceae	-0.0898785963875373	-0.139487765991076	-0.0251192301046235	0.13663406473618	4.05562652761785	0.0296382730888191	0.482498654166042	0.473641897743869	0.937383496430188	0.463270537806484	0.945247383599551
unclassified_Polyangiales_BIrii41	-0.142833838788387	-0.161740791299315	-0.107785089459417	0.0751035538843476	4.27185483670592	0.0193867937979021	0.491114701345641	0.47238526606974	0.939051853972433	0.441103107957157	0.943477304587059
