featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Bifidobacterium	11.3001139253213	11.5286471118427	11.1494343483783	-0.399344230207162	1.34861424640859	-0.236257767126221	0.367187514832642	0.544382435952844	0.892410414964845	0.284012484077664	0.812551597861511
Escherichia-Shigella	6.9647572730397	6.17294453762564	7.25198920856683	0.847856006165253	2.81047418339889	0.268810802745445	0.391741083218703	0.414958255518515	0.868012060480986	0.392992436033338	0.878943471771639
Bacteroides	10.2950942455412	10.4284918412031	10.069323180167	-0.535485771400656	3.86182670894266	-0.11999361025857	0.398437510996006	0.164302835321324	0.755468511946261	0.404802754268183	0.870679786102389
Enterococcus	4.47469554458592	2.96588193106818	5.04198664653457	2.38858195398594	5.11693660274868	0.422859875980545	0.318080378907523	0.0898063179486965	0.65226252896271	0.101176077203701	0.704565097983573
[Ruminococcus]_gnavus_group	7.89377596378222	7.73768154700046	8.23734118612695	0.162200464238944	3.05911180682031	0.0476012506740218	0.472098217191001	0.678719413283637	0.926453275985418	0.784732260149165	0.963135931757495
Streptococcus	7.74931933182017	7.9136396658777	7.34913103510464	-0.651692836218563	2.09194276720675	-0.312571747253677	0.365663337180771	0.207274743285356	0.768645065525071	0.266326490311991	0.81312140423225
Staphylococcus	-0.775186980974292	-0.585437755759249	-0.969053968699082	-0.505616178009621	4.68696514621012	-0.0814867698957502	0.457079157209636	0.533388905297219	0.864844854610985	0.562411241932891	0.890439944758003
unclassified_Enterobacteriaceae	4.49168093181917	4.22534002907604	4.59928218242597	0.562345280314314	3.83917108530908	0.10691513144023	0.433035721363646	0.295313564617938	0.801488138050549	0.584184858559175	0.922917842119434
Veillonella	8.77415262349368	9.09494530809076	8.55244574466006	-0.171496023716975	3.46918279811542	-0.0350631235594907	0.470982145879412	0.700241438642646	0.927492841625882	0.770221593897539	0.956504594159123
Haemophilus	6.38237536248419	6.20112637543391	6.56632990420482	0.391657230022241	5.35104931881708	0.0670581983762447	0.454241076218523	0.774120780297414	0.943996341515651	0.685405421321847	0.946308392794565
Clostridium_sensu_stricto_1	6.74203737524439	7.01519438226885	6.20000058280097	-0.597778528546278	4.07408703302975	-0.120903057555244	0.431438134327327	0.687964233933281	0.92290478792047	0.619492537456439	0.928365972971113
