featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Bifidobacterium	11.43496105442	11.6196122619931	11.3034211613769	-0.203779763731563	1.495035952839	-0.125176941432923	0.432137299513371	0.416908161245648	0.873036891566789	0.519994096796998	0.92043763586215
Escherichia-Shigella	8.47727422043044	7.21365126407101	9.54441408176307	2.20189319418553	3.26067913648736	0.634290105505748	0.260530484241952	0.0389871309573602	0.626356843334805	0.0380411043896203	0.661392402062375
Bacteroides	8.32379872861972	9.35933214001442	7.00524749593935	-1.64903419216804	7.83429105691768	-0.199674738270426	0.389062523738901	0.218171121266662	0.80349431220045	0.37148965921681	0.905253977507273
Enterococcus	5.48876745108052	4.75400833356772	5.73838688031395	1.36452748545939	3.82230795873388	0.274209100431058	0.400936058354178	0.395705060698014	0.867079879654658	0.415874038802764	0.912888882890437
[Ruminococcus]_gnavus_group	8.33704719720625	8.99122742147951	7.05080433785583	-1.47253371735523	4.20451484616767	-0.310608549759707	0.316692710657177	0.0546748427552829	0.659660935652967	0.101447046610006	0.767735723892468
Streptococcus	7.95920747458671	7.44210134236375	8.00865607960159	-0.269828853944629	2.87237449722872	-0.0725444782057546	0.475819037677096	0.633669685178653	0.918363036941446	0.829404516603332	0.968690343415709
Staphylococcus	-0.169563886237625	-0.648599742936173	0.210906941494986	0.826712279558794	5.20626610271007	0.138267379026294	0.423437515950666	0.585977955681825	0.901857725096931	0.517726757064782	0.900477557512325
unclassified_Enterobacteriaceae	4.84582876954277	4.14179830138447	5.40031752455667	0.550698822409573	4.67079881088303	0.103737459081772	0.44461779608331	0.695870626315374	0.939778439416582	0.624051501651532	0.942688077216892
Veillonella	8.47447101774235	9.0135434588182	8.36168338695625	-0.180693753455001	3.30755379495678	-0.041898058963636	0.474258975593382	0.481589407138106	0.893413563738375	0.772136349399019	0.960067845468915
Haemophilus	4.319101291451	4.73942083127013	4.25299533177251	-0.759112246057158	4.45353802887802	-0.126440027190988	0.437500012917482	0.654263300119818	0.922171756813381	0.645423689540706	0.945358288352772
Clostridium_sensu_stricto_1	5.69693836281801	6.9181935714059	5.36842145775402	-0.594294317626498	4.7792385251307	-0.110649671843542	0.436817485721281	0.808507729871919	0.955199012607511	0.706059375491247	0.950991316344165
Erysipelatoclostridium	5.86309457015448	6.30199664959227	5.77961563561426	-0.209814570926375	3.29837934437343	-0.0488999525511298	0.475000005099006	0.801695331292252	0.955005077571364	0.844833444251266	0.968523968702596
Lactobacillus	6.11831070548219	1.78404418897448	7.71966832110224	5.73181799795245	5.78239071430426	0.898598597457659	0.17656261315106	0.00906237239149386	0.44591396058253	0.00663132549910717	0.427112777278426
Lachnoclostridium	6.20962769687661	6.35543593087457	5.70816198879901	-0.334976296102186	7.50816019340097	-0.0549894238128252	0.46177847893635	0.688292352914965	0.926463696676481	0.745195390489172	0.955960675980385
Megasphaera	3.50544889237885	2.71316960973489	4.64295002237526	1.80926944445611	6.17597836272684	0.304521565435166	0.374415003784766	0.388770021070204	0.86334449989534	0.347144400558386	0.892948091968616
Sutterella	0.923301875544803	-0.134569599594308	1.59991290886272	1.64588232034163	6.38746485350774	0.23367863622023	0.374415003784766	0.434428966727014	0.865558909189159	0.346361587833354	0.86409124389972
Intestinibacter	4.57504652161771	4.05063415400519	4.67408772472664	-0.464882744529691	4.65956382645232	-0.082755146630602	0.450858044385367	0.701609896038512	0.932941304947647	0.657350442287219	0.943839387438475
Parabacteroides	0.385060712731057	0.371231966016675	0.397888094437004	0.527085105934759	6.86519341956352	0.0770324341927054	0.468018727261793	0.659998062860475	0.922993867996306	0.65262488827803	0.941427428262175
unclassified_Erysipelotrichaceae	2.49494194516278	3.99009123824127	0.954875511086772	-2.88500501250519	5.49015735480019	-0.457092146958295	0.302652153495495	0.171140118878862	0.731104184942109	0.13188272052352	0.780293515264283
Tyzzerella	0.367174415293283	2.58383296248063	-0.40845076520844	-3.16551094140133	5.84616243212692	-0.511569077657678	0.270312559228734	0.131218808298042	0.67208841072504	0.109379988953703	0.70329328335728
Flavonifractor	1.57262585925559	2.0405947135527	1.34707984170302	-0.68548387845494	5.32072978627257	-0.127553085284792	0.447737920233054	0.575812291887401	0.903114517861707	0.608289996700701	0.92858255481537
Gemella	0.777636307244635	1.36413035302398	0.25241723520323	-0.887231322926718	4.26306300440476	-0.172782505767913	0.421875016292319	0.470014446272321	0.849597708521196	0.518327383260837	0.896883938593195
Romboutsia	0.190676961923314	1.03860940425061	-0.264106773321598	-1.33926492905755	5.57508479570001	-0.244317172788473	0.394695810180191	0.413165955512501	0.832384059508087	0.417170481372847	0.882116153034545
Sellimonas	0.140406997960481	1.16016151529402	-0.275381329744887	-2.0789098942778	7.11398933728856	-0.273290864327153	0.366614693712024	0.32237811081418	0.802637153111854	0.337060548483688	0.843943944686861
Hungatella	-0.277418671512089	-0.212859848684992	-0.312906100758244	-0.0753590025201198	4.85206078156729	-0.0117881487519668	0.492979720612874	0.577199998985137	0.892050883055301	0.594598254501589	0.923273992067343
[Clostridium]_innocuum_group	-0.161299558791834	0.0666502862732932	-0.324607102092701	-0.343783301532647	5.48791242427457	-0.0578722161477679	0.471138851426896	0.589548985376573	0.902536029648852	0.622093643249334	0.9234189915996
Rothia	1.14480658806027	0.577298422641939	1.48233843972429	0.495439715233672	4.62962070487357	0.0978142820522599	0.453125009621297	0.556765011735742	0.900259294489659	0.616072217340474	0.936695974310279
Neisseria	-0.475503564832538	-0.821639823649867	-0.26118461752402	0.445589621224978	4.53151304326881	0.0969360257960471	0.453125009621297	0.484601668838161	0.871839377318435	0.508480724165456	0.901503147511102
Corynebacterium	-0.921879158042429	-0.66327038832855	-1.06476434586942	-0.307105591141265	4.26818997422102	-0.0647324024450959	0.471875005740203	0.476786509170197	0.855796237903746	0.494241944369401	0.877121693430493
Paeniclostridium	-0.973464264568729	-1.19516770700441	-0.823389228888766	0.240730454669749	4.52044507226688	0.0462391216084355	0.475000005099006	0.494779894629178	0.867855510954636	0.516079455147424	0.89367511968231
Anaerococcus	-0.923680524702143	-0.981303188869163	-0.858728810070295	0.192726370296997	4.28650585453108	0.0417964231752173	0.481250003820066	0.52511574956557	0.88040446617741	0.530268214505242	0.908988713155821
Phascolarctobacterium	-0.544270996109348	-0.640785949348655	-0.474406242453446	0.124488776276575	5.27588509478568	0.0228098878075722	0.490625001908018	0.578284590264326	0.895044556674849	0.552958053900938	0.917131385389628
unclassified_Pasteurellaceae	-0.251481881905111	0.37067824221384	-0.54375811141421	-0.991566264617884	4.846249893552	-0.167375817596002	0.419656802998231	0.496439648371224	0.850963823582504	0.494474279296219	0.879142078620541
Epulopiscium	-0.791278721041657	-0.549425991312799	-0.914268674261728	-0.491606821218108	4.73672867222642	-0.0953341689654202	0.443750011590777	0.451738598920305	0.847619563962717	0.500407645465653	0.894479500096308
Acidaminococcus	-0.889492308235696	-0.656392334897776	-1.0494019237773	-0.459264649555433	5.12932226234024	-0.0835483247802772	0.45000001027527	0.457015112105512	0.862741114645503	0.491763460997207	0.904976412297718
Eggerthella	1.60747177884625	1.00711585798866	1.90929780591394	0.873420405179718	3.98941801146939	0.195683608707889	0.410937518713548	0.459941261182025	0.866413901945039	0.427724171692488	0.889558233191125
Incertae_Sedis	-0.303037886912814	-1.04575793161725	0.266034346515584	1.84175513456515	6.03150734465207	0.283539083926783	0.34945401173625	0.211611461385584	0.722960683263312	0.32777874278602	0.793148597500817
Granulicatella	0.448335285261713	1.20951746441009	0.0591123065884744	-1.1480688974277	4.92885051356472	-0.212480390784563	0.382812525227629	0.407356339828825	0.835497190334921	0.406402701400766	0.872543883576351
[Ruminococcus]_torques_group	-0.595227698102229	-0.863656134322078	-0.435675180295393	0.63815261101451	4.90171313114948	0.107370941247594	0.446875010931708	0.462472124742175	0.854238503317052	0.521396194287272	0.893166451811978
Akkermansia	-0.364968197241901	-0.683293972455027	-0.130913996395164	0.772518073306604	5.13522243313708	0.131117264107066	0.43281251392068	0.445289942595794	0.84620905607217	0.507992668591336	0.904725249202422
unclassified_Lachnospiraceae	1.19166324436211	1.43721917900065	1.04054473079857	-0.203792768667789	5.77930433149459	-0.0291323217763117	0.489062502226303	0.694285510765972	0.935722856409649	0.724193352960473	0.954178205155976
Anaerostipes	-0.00675733472018969	0.366999478637805	-0.246054261594687	-0.736719075193167	5.51390896865446	-0.131218177903865	0.44461779608331	0.550497611984543	0.884097283994205	0.556812991364874	0.917238674369564
Butyricicoccus	0.565326692017155	0.15940705424301	0.768543576623658	0.783915298776839	5.55329016926046	0.142540290544632	0.437500012917482	0.560283982524433	0.905990798928336	0.575500957431988	0.923391136896204
Blautia	3.12090531536632	4.76987615273968	1.02301002330645	-2.69091450470767	5.84447691813662	-0.442702684632196	0.340093639870762	0.179586298294598	0.74739427695304	0.184071362158504	0.828233620461556
Actinomyces	-0.0703181564105186	-0.384264311642403	0.105215002538821	0.2103359588055	4.61695708012783	0.0444249348935069	0.474258975593382	0.54509558092163	0.888326391627465	0.591052676291268	0.926134953779919
Acinetobacter	-0.953039009399206	-0.798245644981212	-1.07524608967541	-0.172860017301789	4.34552518397635	-0.0356265838977241	0.478939161845372	0.463703971383546	0.848562990905113	0.487927302708061	0.8865381934565
Dysgonomonas	-0.780181706791596	-1.01601156279589	-0.682570625984947	0.545233812359789	4.71067232013561	0.10402396270515	0.455538230618297	0.457446154561008	0.856062293369004	0.489849935449528	0.892287114755117
Coprobacillus	-0.324225161489037	0.156060197411206	-0.629315007549634	-1.07866369602636	5.18662755016857	-0.188625335762041	0.412500018364311	0.487353744336534	0.855448627165079	0.500414922984204	0.894033319872861
Faecalibacterium	0.587954645110381	0.117976587601654	1.05472964448836	0.709481523125355	7.12819064330531	0.0919153816728039	0.455538230618297	0.628873548007147	0.917319111004076	0.617327976110913	0.930823889192316
Finegoldia	-0.780640935403442	-1.0549966638345	-0.614849692029159	0.592233097531821	4.21660539973137	0.116484264540765	0.439937609863873	0.50175872920781	0.863322815566416	0.49968799771873	0.888178546946803
Actinobacillus	-0.493802324830933	-0.204023953288011	-0.68881406279401	-0.705895326798831	5.09175710510988	-0.133055683899816	0.434375013585459	0.489023922594398	0.8592935350524	0.507297347876918	0.887164499205624
Terrisporobacter	-0.350762467834041	-0.630834149012863	-0.172772956482755	0.544100466554474	4.63606827611149	0.105598660687909	0.4492979823089	0.500227097838893	0.876137857844115	0.524878376603878	0.904379889240961
Collinsella	-0.134366566993786	0.22794151282287	-0.405687181516853	-1.16009422332788	5.91586771839523	-0.183038161614805	0.426562515270299	0.459189113525682	0.865249102710569	0.526402960849892	0.909206786547106
unclassified_Ruminococcaceae	1.37360112792324	0.790688846264629	1.71584857918689	0.581796664711937	4.16610628639843	0.133384563173081	0.429687514593698	0.52461202454367	0.889981611558919	0.546432005326414	0.915579430998649
Ruminococcaceae_UBA1819	-0.709775082959255	-1.09524381427089	-0.424522640017964	0.688026157722376	4.29646613557473	0.13783794301256	0.417187517323441	0.431804533144471	0.833178172644747	0.461909503203756	0.862344381497569
Morganella	-0.523419006518346	-0.63799929875246	-0.420943941915784	0.189035377041474	4.19952973945326	0.0375621742336978	0.488299534355622	0.50506224747647	0.870608958135581	0.48816841978186	0.893525472347222
Clostridioides	-0.588084302303283	-0.293772411954132	-0.755502274768292	-1.10437338752426	5.36387611585173	-0.183579979499151	0.410296430654863	0.41766911757577	0.837501817396405	0.463510623470956	0.887442572173892
Negativicoccus	-0.84078038736368	-0.989069779858329	-0.699565922701109	0.458319131151308	4.32870548012185	0.0841460165850251	0.453978168540086	0.474231347774434	0.872199367194907	0.494533951124256	0.901463671700268
Fusobacterium	0.0159753594337859	-0.564997224714075	0.384054242783235	0.991122016619475	4.76385734377313	0.179004347866954	0.406250019768453	0.403310702422738	0.830711021814608	0.463277845833329	0.870757980351046
Varibaculum	-0.433758000565494	-0.725197329788963	-0.219676252340995	0.553331727404934	4.45196945014921	0.115244773996898	0.438377547792193	0.491739010725548	0.860493241025176	0.533141501788022	0.899172652695616
Anaeroglobus	-0.956768981034277	-0.728211066026834	-1.05726722786743	-0.287947820447179	4.27826805065813	-0.0568016246331237	0.471875005740203	0.521311805592779	0.875817371951169	0.554736827691423	0.904684960835017
[Ruminococcus]_gauvreauii_group	-0.913970358346082	-1.15813805229726	-0.727968714442906	0.566152352054787	4.41840546522607	0.102782810394827	0.445312511260904	0.480737748660997	0.867741062590057	0.490622480519548	0.895360391638837
