featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Bifidobacterium	11.4067595150787	11.3432171499854	11.4361013028232	0.132343895695747	1.1372278747591	0.102284514446015	0.454828697268478	0.551956401433516	0.86905030963053	0.737848669529704	0.929609197557373
Escherichia-Shigella	9.51655046799086	8.63214483713826	10.2485816749646	1.47644830955549	3.40764273985881	0.227323371341129	0.361370837961614	0.727544011173528	0.922778799929322	0.386485305881858	0.831037822969983
Bacteroides	1.94280217336777	0.920413899473326	2.09799695018428	0.223379566565533	9.30953011060104	0.0218513180404788	0.487500010178853	0.77755821580302	0.936288840168005	0.74840901435729	0.937830560924723
Enterococcus	6.35515317558122	7.46466272028417	5.59215307830461	-2.29239534556394	2.95657495684079	-0.722239753579714	0.221184127869218	0.0244566169502538	0.394501835741684	0.0614064934108038	0.519129311007822
[Ruminococcus]_gnavus_group	0.899589530242269	0.884954538099993	0.905706891009672	-0.658834985996317	8.40838516778356	-0.0739380114032939	0.454828697268478	0.66754673869779	0.903521995744046	0.679414156246053	0.917453778114841
Streptococcus	8.43989386919348	8.13641619210793	8.50042722684312	0.468644134720399	2.71399029369067	0.174670546444473	0.406250079073589	0.471502554059939	0.851569692004662	0.532373965833018	0.874598501997475
Staphylococcus	2.7440099263656	0.659046444290245	3.25822400721299	2.96888924166572	5.41285723703311	0.540274856657391	0.237500294904384	0.135441193401509	0.628072682155755	0.12375636815292	0.601431378672501
unclassified_Enterobacteriaceae	5.60901346289168	4.30347963117879	5.86438848232104	0.410714873521979	6.74861267273927	0.0526031915404382	0.473520270696565	0.855269691965399	0.957549316580961	0.835882831249211	0.958993664150584
Veillonella	6.36140236468992	6.66465734689053	6.13033376829693	-0.517029769862361	4.37355819312492	-0.106429751016502	0.459375033280296	0.820404869688402	0.944593699409285	0.87157488105764	0.967321250849835
Haemophilus	3.14899469650686	0.0285777274541177	3.9252226371513	3.68868170748339	5.2563897178025	0.636483514210965	0.236760419139104	0.121943471391488	0.61799837251603	0.0981937602627258	0.56422176216062
Clostridium_sensu_stricto_1	4.59074129628265	4.31510816780556	4.62889805560147	1.15502094523639	5.69512412811315	0.20433833519953	0.417445551501987	0.495636326320631	0.858825335317985	0.525731153425119	0.875310108347248
Erysipelatoclostridium	0.538568636222887	-1.41830083892723	1.11544447909614	2.74368210061347	5.9253659247951	0.482586675325433	0.274143531663651	0.0924916884803442	0.472032712132685	0.184585254305082	0.589507221294486
Lactobacillus	4.44947153243434	6.63410069079065	3.43104447424651	-3.6764946525228	5.50368834709231	-0.650086081985161	0.267913011829584	0.0509005480859938	0.49278793753864	0.10206912340533	0.592435614103522
Lachnoclostridium	0.280255986851535	1.20385969858138	0.0298510719976575	-2.02831090271506	6.00384378064126	-0.281229535260708	0.393750090555273	0.550913415643897	0.851110815280855	0.536798121658036	0.849247082766571
Megasphaera	-0.391197510459356	-0.620892794187544	-0.335173831917226	0.29604377875376	3.84334675624879	0.0460205162241719	0.475000020395972	0.507591838349511	0.807067447578639	0.520901027851459	0.826725204054325
Sutterella	-0.341857047376416	-1.18422151072356	-0.152325447533234	1.30431872689889	5.02296642564024	0.224145719207212	0.384375099411688	0.409325957815031	0.754480787108409	0.447791211422677	0.785353189584026
Intestinibacter	0.143531131035733	5.0721085295302	-0.55979771180801	-5.99527014726202	3.07068164894688	-1.81279115468536	0.00624650261791835	2.24599329589972e-05	0.00165887555502936	4.53928255652394e-05	0.00349524756852343
Parabacteroides	-0.167620608943421	0.94462797597138	-0.286649509576891	-1.82622465146358	7.2901782824932	-0.280949535613252	0.398753979463357	0.487230803506964	0.82305507513168	0.491844619700223	0.836975306805722
unclassified_Erysipelotrichaceae	-0.683385594853037	-0.587128754176169	-0.72106198443203	-0.612466348694544	6.50772453600016	-0.0852377201240921	0.451713435057415	0.560367069810693	0.855374084677296	0.605001894657067	0.872810718046641
Tyzzerella	-0.5831368658135	0.766922370620277	-0.788237830965691	-2.50473160404325	6.39853767678902	-0.310200701661327	0.361370837961614	0.343871658955322	0.754933486064179	0.354356790240411	0.71700167967292
Flavonifractor	-0.406622171620956	-1.37593787469814	-0.14916959270758	1.53464007340742	4.97509729806938	0.329130422322709	0.342679268936689	0.36980001631126	0.749636024056067	0.398738934676435	0.766834452948314
Gemella	2.59349857606322	1.17753878437513	3.31765679112879	2.10636694033094	4.29902926747771	0.416419382147605	0.309375181513484	0.360535062267711	0.78145227808002	0.291716138267862	0.748142432019753
Romboutsia	-0.811299137027793	-0.378666586108662	-0.87850764046221	-0.63141174003645	4.97415362638761	-0.13205165098773	0.442367648483132	0.495476307010729	0.811462506221647	0.54208362279483	0.835987156650148
Sellimonas	-0.812939026649643	-1.34506955128051	-0.711677021664788	0.508527780767661	3.96558254180017	0.119883736377234	0.443750046362987	0.494198798655991	0.822006510664912	0.500944236558461	0.819982534718751
Hungatella	-0.429090978992417	-0.579437067641421	-0.394570348282172	0.295681362486417	6.77981454769432	0.0272236704971324	0.479750795219393	0.649476118490777	0.896880664620503	0.570969314449918	0.866099034281702
[Clostridium]_innocuum_group	-0.608499758022519	-0.607914829938466	-0.608499758022519	-0.536980876666636	4.89587459229633	-0.110280129832364	0.442367648483132	0.550987226178815	0.847563616764307	0.584093630268199	0.860861823114294
Rothia	3.06518180237584	1.06704672025548	3.45167808542458	2.47405277501989	4.03261189453807	0.527133778852406	0.234375301159704	0.199334622620572	0.678390377192085	0.127415161466886	0.597779696694726
Corynebacterium	-0.803739231306868	-1.35686542759961	-0.670477032490661	0.234252330940008	4.24488741094291	0.0548431916897714	0.467289746193881	0.496810474580321	0.809011908429475	0.512909324870532	0.830575999833822
Paeniclostridium	-0.965014325327793	-1.60840889149008	-0.826479771619897	0.560022972352536	4.33802979005238	0.135200816383518	0.431250057026856	0.450452722018083	0.809721475686953	0.462976822028546	0.793343188197988
Anaerococcus	-0.815027764239217	-1.32179601062483	-0.73139056328911	0.56296419141588	4.09118638196728	0.117149513446132	0.439252386313525	0.472289659085445	0.810567421492416	0.508455236095322	0.823717641615557
Phascolarctobacterium	-0.911528631097007	-1.47836074591776	-0.783726729033464	0.632882632069276	4.3156569715737	0.129216257612606	0.423676075659681	0.511983354704955	0.828940631860886	0.515920645446508	0.828231905029133
unclassified_Pasteurellaceae	-0.228126682118886	-1.44938369833481	0.0446923621820554	1.79275547356183	4.65959290342032	0.332965254343946	0.330218223740164	0.396865376100947	0.770465763471486	0.392053229337712	0.757172719446487
Epulopiscium	-0.477524607469543	-0.334451249589828	-0.501412902405161	-0.37305704613336	5.92348738100691	-0.0609448192142244	0.461059221716205	0.57774407658215	0.863352746384821	0.59325488926782	0.876360381639916
Acidaminococcus	-0.978545897657843	-1.5880813889731	-0.825968987060069	0.652026127100378	4.19214997574921	0.136333314742989	0.429906599879593	0.464006190974414	0.800335000568632	0.468776051534672	0.808505339601514
Eggerthella	0.904511107408686	2.14395054146445	0.690985582774471	-0.792212299319728	4.72213957492418	-0.157354860132466	0.443750046362987	0.552304626074892	0.845116620641124	0.56739966211949	0.872949276583635
Incertae_Sedis	-0.568032127788379	-0.491354848154126	-0.571805478433297	-0.26475872763659	5.43877245895133	-0.0372591759868991	0.484375012728044	0.590626355888139	0.858577651428729	0.581218093448697	0.853648882968933
Granulicatella	-0.217065168008046	0.524866512146647	-0.323752895999338	-2.1173657689786	5.84769074195864	-0.391762385160282	0.36250012105186	0.45029858848065	0.800503258780204	0.474755668182392	0.811164861493155
[Ruminococcus]_torques_group	-0.831402681796653	-1.37817006024327	-0.711174607395723	0.830437341332437	4.11345882455442	0.1806470682219	0.389408193728839	0.484672299537184	0.823405258009011	0.501762360005895	0.819377039400341
Actinobaculum	-0.788167611033686	-1.2346827714144	-0.646198596195619	0.783592263196612	4.37112271907435	0.115374966747339	0.420560813572687	0.473559839376844	0.808503518858354	0.505774559492232	0.813306308319763
Akkermansia	-0.801210248293637	-1.38256580139893	-0.693597596294522	0.806972620770204	4.16437914787503	0.171413096607068	0.406250079073589	0.456873706464094	0.798008053259893	0.5039053618795	0.816428886511575
unclassified_Enterobacterales	-0.863616395780722	-0.441639912489576	-0.933146995478514	-0.844623622550231	4.40531276141162	-0.17238524565642	0.408099765395283	0.458947099622071	0.793953722228736	0.490607566523515	0.820276381017516
unclassified_Lachnospiraceae	-0.736255113833972	-0.427037699221898	-0.772981814569198	-0.200464960816906	4.77714888458227	-0.0327674427159027	0.490625007632052	0.555990009998779	0.862954716316346	0.568333307018652	0.860041569873053
Anaerostipes	-0.833191992903382	-0.398024803410902	-0.913835279772664	-0.827786512308494	5.19099212087859	-0.136294202311194	0.457943959488285	0.535562161253931	0.833636855953531	0.561856540250937	0.835198633744814
Blautia	-0.688975874892491	0.386481996715133	-0.865992895013133	-0.996424954437333	4.14135658228654	-0.170322441283896	0.375000108506502	0.417753273392253	0.752908640042929	0.444476811502674	0.790808738800382
Actinomyces	0.748971055208554	0.921486322370198	0.680712754160885	-0.203191118934804	4.57010142273553	-0.034596832628136	0.476635532955762	0.571778219064449	0.871973658439412	0.662968664477285	0.909291521820823
Coprobacillus	-0.441900106832661	1.22238665126059	-0.642956498662822	-2.80884291524227	5.44000016475354	-0.458932356932988	0.325000162295924	0.370146559082898	0.733014558131304	0.35708062292114	0.704087803352568
Finegoldia	-0.625153422375876	-1.41856253887958	-0.473980098215759	1.10528834147328	4.06478373167831	0.20849889358739	0.389408193728839	0.503291348038559	0.829895776262959	0.488041029851375	0.822629223372758
Terrisporobacter	-0.737987916663305	1.33964879394347	-1.03213386382334	-3.06611626829827	5.50809212304409	-0.504393354432326	0.284375215565096	0.281953132060793	0.711030741630635	0.256822212748937	0.651207123843246
Collinsella	-0.452981704397821	2.56788006374833	-0.777948019933917	-4.44895962375412	5.58259122781423	-0.728162157030229	0.246875276978757	0.210899896782987	0.644913680890444	0.15318144499179	0.579817413576299
unclassified_Ruminococcaceae	-0.421368446094972	1.55611329190146	-0.738319848941116	-1.91919879025549	4.05469388055615	-0.432256187161268	0.284375215565096	0.316283023157528	0.675344017814647	0.249877439370974	0.657537425525584
Ruminococcaceae_UBA1819	-0.726153219332883	-1.57410346016697	-0.566990793998068	1.11285637808324	4.55114852055701	0.217825399111154	0.392523455616951	0.463967652610724	0.80189834093992	0.456181910761652	0.80682383286429
Morganella	-0.726378908297948	-0.449056540974919	-0.759266663274024	-0.626329623813743	4.38304125888254	-0.0963670643195822	0.442367648483132	0.526031374004329	0.819978141349516	0.569825481032378	0.854560697959789
Clostridioides	-0.813722898492739	-1.31716453469266	-0.70849398468668	0.782258951648515	4.30099680071387	0.139693093844877	0.429906599879593	0.47868502028054	0.811522868282424	0.506275064734117	0.829414162564132
Negativicoccus	-0.669470018807886	-0.886168588320261	-0.62504524145862	0.114776899249075	4.54032224746646	0.0174265143346804	0.487500010178853	0.557335437519316	0.853949463428954	0.572583851732559	0.857267327833785
Fusobacterium	-0.227975429321646	-1.17791707593098	0.0358741846726449	1.49390870238867	4.47459490907386	0.26095770541771	0.361370837961614	0.424974250597995	0.778003851902691	0.416139123089554	0.762578389381651
Varibaculum	-0.76328009323635	-0.493188379864836	-0.803642682081146	-0.26930720306129	4.53989749686609	-0.0477000114925379	0.468750025530958	0.452319478548926	0.792871383198572	0.467001455201886	0.815851008490014
unclassified_Comamonadaceae	-0.886498729038662	-1.37273308223793	-0.759543154258635	0.477838527339141	4.45345139244343	0.0860059168761123	0.442367648483132	0.470770870841681	0.807220937181528	0.489971474885268	0.806827813768555
Peptoniphilus	-0.606459053164995	-1.29635509160938	-0.482997331430848	0.892484870880056	4.06937447278546	0.194734266969571	0.389408193728839	0.453137686743626	0.800810843917095	0.457399030567134	0.796232037641043
Robinsoniella	-0.879816896033443	-1.27269376808671	-0.767659318174413	0.776667901365728	4.33005945224094	0.168495812898819	0.415625070676933	0.497924268778747	0.814142476555407	0.503228153551429	0.822732908184614
Roseburia	-0.792304049534149	-1.48449698077914	-0.623071993123283	0.937316980331638	4.37233812751085	0.16354121524805	0.392523455616951	0.497285617430988	0.816997057559327	0.51158267020336	0.822610573010901
Caproiciproducens	-0.821505585444357	-1.21863236110302	-0.731409864724192	0.807639318551624	4.48968609894976	0.144926963634233	0.428125059725995	0.51287419320643	0.825367568016931	0.530188860469033	0.826739129038187
Gardnerella	-0.891155074797878	-1.32609313006529	-0.80728636826126	0.678581313411944	4.28200612001354	0.12409318729725	0.443750046362987	0.510788868897468	0.816966880433069	0.520692878720896	0.829272095197219
Dolosigranulum	-0.232480020485626	-1.23545607319734	0.0391996007116298	1.34347063463039	4.28753948072635	0.30776544250459	0.358255576365098	0.424735215632653	0.786589125825305	0.424217927666204	0.776207223719693
Clostridium_sensu_stricto_2	-0.841921690829855	-0.458580141780082	-0.904054373305465	-0.749509571487412	6.06975421600832	-0.12770525891905	0.443750046362987	0.488624575352408	0.828896961913133	0.514075723127447	0.827766844092398
Campylobacter	-0.847639056223726	-1.57604841247449	-0.667746862869171	0.939615489562393	4.4715410004033	0.188475986606526	0.389408193728839	0.424096492392033	0.779167055740209	0.434037382636521	0.777265395565215
Anaerotruncus	-0.769133126889278	-1.52864731262342	-0.628563355905808	0.932035015817756	4.44680201277761	0.197561618880906	0.400000084770726	0.501531276711694	0.825579062087315	0.50755981327102	0.81693130926231
Atopobium	-0.53267357651106	-1.45010623064945	-0.331345605481465	0.992586563579781	3.8907683072294	0.20213768347782	0.373831884676639	0.46668622311475	0.798798103172155	0.45276560723759	0.782011004563305
Prevotella	-0.805457506214351	-1.40110005485276	-0.662735475464043	0.820215033919006	4.37582022812605	0.151088557142047	0.409375076255655	0.435807831313185	0.79616115901228	0.452858563849943	0.805697481021205
unclassified_Bacteria	-0.840453183326597	-1.40549817806692	-0.71668527769372	0.71969696897327	4.28215382663239	0.158776316621304	0.429906599879593	0.500409012839524	0.827340403574171	0.500483466485622	0.820671241158482
Megamonas	-0.906483953895822	-1.42858218988443	-0.818339035163992	0.676961021831821	4.72134655925428	0.129376727033037	0.431250057026856	0.485427084487472	0.801432549902196	0.488357069176035	0.803891610739302
Dialister	-0.81959121003245	-1.13097938158072	-0.736545412404151	0.364316954842892	3.91301489341453	0.0613205080225146	0.470405008442403	0.511184550521689	0.821565976870751	0.524238584691171	0.838204533948804
Lawsonella	-0.966972948537129	-1.48599323933665	-0.870501892999457	0.583102721208298	4.18267015826996	0.120754128767025	0.436137124155942	0.498941977940353	0.815047855026582	0.521892828196708	0.822839382368416
[Eubacterium]_fissicatena_group	-0.928106446722824	-0.488751673848198	-0.993854923284748	-0.735084087099844	4.47123563207309	-0.113566577715427	0.434375054341691	0.522101185539899	0.813034010521439	0.56520403088291	0.852992675208391
Lachnoanaerobaculum	-0.797771798561747	-0.657198671781074	-0.837528026048413	-0.264436152743324	4.34314087560612	-0.0492273749107644	0.481250015280225	0.521084406074493	0.818513567496881	0.567330191360364	0.857517646067671
Porphyromonas	-0.873459923315862	-1.4476232168104	-0.781062583342977	0.622396130213893	4.3326612664348	0.101905830645362	0.454828697268478	0.459210801736596	0.802190765849585	0.475417087701571	0.799698195515536
Cutibacterium	-0.820060062026223	-1.27549690201932	-0.743111811314676	0.364969464490327	4.18280641030741	0.0680070607817116	0.467289746193881	0.483647959207081	0.810859105164712	0.484880110311145	0.812330895805345
unclassified_Actinomycetaceae	-0.909771799359029	-0.953918185228985	-0.907757730655954	-0.0973663246521888	3.8307100431453	-0.0187824776920478	0.487500010178853	0.536258670302815	0.843418781863387	0.594165245673866	0.870182592171776
