featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Bifidobacterium	11.4732592373262	11.6727520362937	11.3598169178603	-0.215664803852371	1.41978366106717	-0.148633415606429	0.435763905294048	0.706508868571396	0.937301258351073	0.652803033636844	0.938729185806957
Escherichia-Shigella	8.56611219995058	8.80340221571954	8.37976378239764	-0.127886182288024	2.6469020217582	-0.0438015457792037	0.477430561235969	0.734756537209468	0.942386382096554	0.832306547142789	0.970537825329604
Bacteroides	7.03279878763554	7.08230900568255	6.8882962165405	-0.413125511870952	7.34543596120444	-0.0514168178450583	0.476603125453225	0.704638116152449	0.93243562844358	0.912712480597206	0.981093498187708
Enterococcus	5.60873818099888	4.43736599613646	6.33297466438739	1.63124391476865	3.46218762200159	0.402681546546842	0.295138950725059	0.30224415363909	0.811177624626994	0.10943269164093	0.668311177107436
[Ruminococcus]_gnavus_group	7.61997790030438	8.96811880062299	6.14673312703546	-2.69341258863256	4.72110848107527	-0.500788567092085	0.247833706832195	0.0131706644880801	0.365171272640418	0.0431167088060681	0.539259815927762
Streptococcus	7.2973300681504	7.6441235979453	7.21440423383952	-0.539198722494653	3.01528229677314	-0.156634614930975	0.432291683990871	0.503400650601518	0.900546242243885	0.635837433923818	0.941219460151877
Staphylococcus	0.719840867839189	1.01825747722959	0.524759667763497	-0.0551375676081287	4.42812890030293	-0.010271053696971	0.494791667975003	0.581577424715783	0.890164041337734	0.648368293367578	0.928492696167918
unclassified_Enterobacteriaceae	4.92918989055657	4.23343096196843	5.67440623090778	1.94833934495915	4.17990362782643	0.419285443580127	0.281250067950188	0.131948561603589	0.66865066228483	0.0823320524822241	0.622349408856928
Veillonella	9.70881710563925	9.2852281572432	9.84822870664437	0.595061380407853	2.9394623705755	0.191668593936243	0.338541711941726	0.446961555311438	0.87559364720449	0.2395971553237	0.78620936770653
Haemophilus	5.46189855088463	6.32046202249646	5.10941743146005	-1.28666948031688	4.80798690344267	-0.223580811197044	0.368055591177045	0.43987280711035	0.859941535252547	0.277590136312962	0.826173521440335
Clostridium_sensu_stricto_1	7.46218546237749	7.42592903122318	7.50104671431013	-0.0453659283950536	4.57292085806652	-0.0103065217945429	0.495667245452003	0.837010079264445	0.957066148511805	0.890667024384845	0.980387897306927
Erysipelatoclostridium	4.79153796780407	5.05447206356474	4.35856556140602	-0.757677872963903	5.02222586673627	-0.141778702364978	0.428076274882273	0.524363621537399	0.889184757138871	0.57954200571549	0.927715071386816
Lactobacillus	4.64438429890441	1.3517599285214	6.5128051647162	5.2594136136813	5.92202241404246	0.842980827904257	0.169844167323137	0.00705847932713379	0.286159465591572	0.00442603401556491	0.257189324146682
Lachnoclostridium	3.92206288070295	4.02331695141323	3.83494850632197	-1.0016334957959	6.98481335826522	-0.15811753974021	0.420138909472984	0.572829871060969	0.899200255474223	0.514927256191558	0.906754350440927
Megasphaera	2.37764954138908	1.20943792332117	4.59063792866175	3.90718373682412	6.16704897483621	0.571488116669556	0.296875061104088	0.0660033249944299	0.516217137755321	0.124646972497373	0.646898141443114
Sutterella	1.07072725226048	-0.6730194323742	3.70672538147268	3.77484106088673	5.81815452812453	0.602417090943876	0.258680634575372	0.0608881538758323	0.491845119724458	0.0743829678140319	0.544978193854279
Intestinibacter	4.77042029289478	5.50509439765298	4.02758794444912	-0.982578205086723	4.80021324349566	-0.211779188434197	0.386481832384535	0.199084357716741	0.743053725423334	0.401376231510671	0.879354235513416
Parabacteroides	0.353323937390512	0.519515843403125	0.271017572274729	-0.0650530324900123	6.72651897357829	-0.00706238104063105	0.498263889324959	0.656223639430553	0.919898721350891	0.675403039704384	0.940794554221101
unclassified_Erysipelotrichaceae	1.13648546763331	3.39294496368206	0.218019458482174	-3.12236663631019	5.83358299965238	-0.458039849306163	0.282495734393118	0.169029004616115	0.630498862041742	0.127929678540376	0.646120680675354
Tyzzerella	0.567200778044121	2.66705762672175	-0.0990599946029036	-2.59599110661476	6.25025471495353	-0.385998739759036	0.310763944366602	0.202996792236575	0.68135917138539	0.182445735519248	0.689092874722151
Flavonifractor	1.07350972949081	2.26663428984642	0.461156405243744	-1.23773041161898	5.10977805755318	-0.208128040303081	0.403812849957884	0.428055963970454	0.813383967878943	0.441141451035616	0.851754150978748
Gemella	2.02963217660056	2.11799833040295	1.97240829584024	0.0172942234218398	3.77744662802527	0.00396393540516842	0.498263889324959	0.632340479075363	0.906043140639463	0.692424265760936	0.941368847657506
